,datetime,ppm,temp,rh,ppm_std,ppm_kurt,temp_std,temp_kurt,rh_std,rh_kurt,class
28,2021-11-09 08:50:00,407.13076923076915,29.219230769230762,64.54846153846155,21.910555433046774,0.7006610999652003,0.06368190178837708,-0.9918065659852195,0.10212511180672541,-1.0292434256361234,3.0
29,2021-11-09 09:00:00,370.8503703703704,29.3874074074074,63.99111111111111,29.230777573473105,-1.0651100990369637,0.026974716451434778,-0.18986637877918122,0.46237957545167024,-1.8999830436543383,3.0
30,2021-11-09 09:10:00,370.45888888888896,29.471111111111114,63.59777777777778,25.210761811399347,2.3124086760610734,0.02934469476943234,-1.7430057975322417,0.10651030205780125,-0.99270222487405,3.0
31,2021-11-10 06:40:00,424.49476190476196,26.967619047619046,70.46666666666667,27.286840897958065,1.5257834954199727,0.09294647717394859,-0.13954190594907478,0.4452564803945403,0.23461636793342588,1.0
32,2021-11-10 06:50:00,443.15307692307675,26.786153846153834,71.51192307692307,21.93872353063975,2.4532495667993763,0.03250562081572044,0.4031126456905496,0.18914585336758472,0.6540087875535705,1.0
33,2021-11-10 07:00:00,447.94869565217397,26.90826086956522,71.50130434782606,22.52634322588634,1.3824570478023297,0.044685992712078834,-1.4038822845728323,0.09794731180245626,-1.1015204508756313,1.0
34,2021-11-10 07:10:00,447.94869565217397,26.90826086956522,71.50130434782606,22.52634322588634,1.3824570478023297,0.044685992712078834,-1.4038822845728323,0.09794731180245626,-1.1015204508756313,1.0
35,2021-11-10 07:20:00,403.22916666666674,26.998333333333335,71.55916666666667,30.208609759854706,0.9867231133100876,0.1017954755408106,-1.0229247929438219,0.3445213020064595,-1.2954793974263956,2.0
36,2021-11-10 07:30:00,414.6377777777778,27.183333333333334,71.22555555555556,23.496440037683257,1.1598238111883097,0.0444409720865783,0.8457435850480701,0.03574601764921629,-0.5611936267891187,2.0
37,2021-11-10 07:40:00,432.9936363636363,27.451363636363645,70.315,36.61083544336938,-0.3985447166618128,0.02416125480529029,-1.2288634816546802,0.15698801895443762,0.06072415787384777,3.0
38,2021-11-10 07:50:00,455.6455555555556,27.567777777777774,70.0937037037037,18.78596885020907,3.0624238330222378,0.04326424472696689,-1.205023156314502,0.08265536178559778,-1.21206212182648,3.0
39,2021-11-10 08:00:00,457.6823076923077,27.606923076923074,69.64846153846153,22.334185869682795,-0.20779751514267986,0.02462019183828303,-0.807286969517512,0.2147871934300073,-0.5915877239700018,3.0
40,2021-11-10 08:10:00,450.5285185185186,27.675925925925938,69.54518518518519,20.18328929960543,1.3680098226558046,0.03723720836219587,-0.1360714825322744,0.13591202953410972,0.30586018212072386,3.0
41,2021-11-10 08:20:00,392.4765384615383,27.841538461538462,69.14961538461537,50.76106980293523,-1.5128784347408624,0.04066372414743325,-0.7517144690016688,0.1820215540913894,-1.0784105736696983,3.0
42,2021-11-10 08:30:00,402.06200000000007,27.916000000000004,69.14359999999999,61.3381254468486,1.7983920295409401,0.017320508075691188,-0.2949055775146925,0.11346365056703772,0.11571559603185655,3.0
43,2021-11-10 08:40:00,450.2933333333334,27.874444444444446,69.01555555555554,24.36066138422604,1.921263688350101,0.034231489476721236,0.16284281945323764,0.12858201014657256,1.4829631718761886,3.0
44,2021-11-10 08:50:00,455.29153846153855,27.914230769230773,68.56653846153846,15.61616718463469,5.061973555403796,0.028308737438899795,-0.02336074650099551,0.25782074870254224,-0.8583609090819753,3.0
45,2021-11-10 09:00:00,402.0576923076923,28.07653846153846,68.20884615384614,21.71043423014698,-1.0437487995863508,0.038360636876077145,0.14786963449381973,0.20260951454612108,-1.095854221631824,2.0
46,2021-11-10 09:10:00,406.44307692307694,28.18115384615385,67.52115384615385,8.96847713683017,-1.1398221509861304,0.057363885717546005,-0.7727397669775704,0.18721809577233312,-0.8382827881895984,2.0
47,2021-11-10 09:20:00,405.6857692307693,28.28038461538461,67.655,22.14092810576412,0.6317711834067032,0.029729550179007542,-0.8063987489654783,0.13767352686700735,-0.23872526705484143,2.0
48,2021-11-10 09:30:00,399.6864285714286,28.388571428571435,67.50571428571428,23.512346219066995,1.0396200744404727,0.05776039937763393,-1.038878292209628,0.1058092831258393,-0.5275075764826642,3.0
49,2021-11-10 09:40:00,406.0865384615385,28.47576923076923,67.35153846153845,15.657669288194251,4.1751556907908824,0.028167083899199013,-1.0773128279204705,0.08974150913338874,-0.3267892583695233,3.0
50,2021-11-10 09:50:00,389.7074074074075,28.484814814814825,67.63962962962964,21.31330923888289,-1.3917178377592763,0.02577571462418454,-0.17964676703296956,0.19314166744569652,-1.035530452841984,3.0
51,2021-11-10 10:00:00,384.6588461538461,28.525769230769217,67.53192307692306,17.5966020190088,-1.0870923251592073,0.0313908364874942,-0.20931107098073554,0.23993364467316688,2.143076055124435,2.0
52,2021-11-10 10:10:00,352.7360869565217,28.676956521739122,66.54086956521738,17.36741822523649,1.055159489192821,0.030664575743576606,0.5088687881689062,0.3335336025524619,-1.2930386025738296,3.0
53,2021-11-10 10:20:00,404.6011764705882,28.689411764705884,66.10705882352941,63.05492772995153,-1.3818710021305365,0.04145337565194509,-1.1242517515179147,0.35296537907212194,-0.6920681823118895,2.0
54,2021-11-10 10:30:00,392.68888888888904,28.663703703703707,66.10185185185188,22.77010309313058,0.38743630316550925,0.026767969973912318,1.2039254635202985,0.12209822770203292,0.4854288278122536,1.0
55,2021-11-10 10:40:00,367.245,28.735,66.015,29.3661446226773,0.38743630316550925,0.0070710678118640685,1.2039254635202985,0.02121320343559723,0.4854288278122536,1.0
56,2021-11-11 06:40:00,381.5033333333334,27.05333333333333,72.52166666666666,25.16820878277461,0.9449562534167022,0.009847319278347427,1.7015624999987091,0.04821039747027915,-1.1230194683223798,1.0
57,2021-11-11 06:50:00,380.5386363636363,27.039090909090895,72.91409090909089,23.20270597836844,0.14437897978756764,0.01925000702760268,-1.1674921333060007,0.2025706012353513,-0.9665841997588505,1.0
58,2021-11-11 07:00:00,371.9483333333333,27.143749999999994,73.175,19.56368678392981,1.4223687216020875,0.05686081404546483,-1.6643197074075597,0.0936691680516044,-0.5954609000377609,1.0
59,2021-11-11 07:10:00,368.77,27.18,73.02,19.56368678392981,1.4223687216020875,0.05686081404546483,-1.6643197074075597,0.0936691680516044,-0.5954609000377609,1.0
60,2021-11-17 06:10:00,370.764,25.831,71.19800000000001,24.659640080278713,0.7562622302592539,0.0672392081386374,-0.7235436931172354,0.4206027421055015,-1.0074898298094013,1.0
61,2021-11-17 06:20:00,341.8859999999999,25.72720000000001,72.0992,11.337676863743573,4.772311569196127,0.011372481406155573,-0.8531430885491926,0.23268218668389812,-0.5815063047939657,1.0
62,2021-11-17 06:30:00,321.1677777777778,25.708888888888897,72.70629629629629,38.9982193216102,-0.383334425501328,0.029785558366085707,-1.375196632029156,0.29477694498288043,-1.5930424398643848,1.0
63,2021-11-17 06:40:00,373.17047619047617,25.778571428571425,72.83809523809525,45.425312599495726,0.4475836918090823,0.029544155815610994,0.1183032503378314,0.08170795846299653,-1.2170612884603664,1.0
64,2021-11-17 06:50:00,390.48277777777787,25.795,73.22666666666666,34.652405536659714,-1.4058453643296605,0.048899657162276754,-1.4207676910716667,0.10851944797240548,7.898082686545146,1.0
65,2021-11-17 07:00:00,369.7370000000001,25.911500000000007,73.08099999999999,25.705049493702294,1.7696430106832803,0.023902213066443384,-0.4622296224282061,0.06455515797403254,0.18699089807133484,1.0
66,2021-11-17 07:10:00,421.19440000000003,26.107600000000005,72.78080000000001,23.992166096457403,-0.2806081535872682,0.062268236953791474,-0.33814025569193795,0.15929323065760195,-0.8108592461345183,2.0
67,2021-11-17 07:20:00,441.08500000000004,26.22,72.55000000000001,15.492709575797294,-0.2806081535872682,0.0,-0.33814025569193795,0.09899494936612208,-0.8108592461345183,2.0
68,2021-11-29 06:50:00,394.67800000000005,25.732,65.73,23.119491127617835,-1.5460007635762114,0.017888543819998954,0.31250000000062705,0.10271319292086631,-2.6414051795779656,1.0
69,2021-11-29 07:00:00,416.84999999999997,25.942222222222224,65.70296296296297,20.995348019538476,-1.7666909543268141,0.12042659217367314,-1.163300604282564,0.2257264310009521,-1.070327909957729,1.0
70,2021-11-29 07:10:00,436.8519230769231,26.09769230769231,65.54576923076924,18.958107504543985,1.5538908129379165,0.0783993720539997,-1.7232833550458162,0.07935606224722015,-1.1908166989487254,2.0
71,2021-11-29 07:20:00,443.47851851851857,26.384074074074082,65.5574074074074,22.713267844639528,-0.30051526771936565,0.07292036010181653,-1.0650402290952163,0.08220951622777387,-0.510530047908222,2.0
72,2021-11-29 07:30:00,448.40500000000003,26.564583333333335,65.68583333333333,54.07010996201457,8.98655331816632,0.08166629695272783,0.5360970103466745,0.26855355982140816,0.7999507779090957,3.0
73,2021-11-29 07:40:00,483.4003846153846,26.86230769230769,65.03307692307693,35.16009220474473,-0.8289353555996652,0.06883648406522193,-1.1025545815703972,0.22428141663132295,1.5146770201975026,3.0
74,2021-11-29 07:50:00,522.9107407407408,27.115925925925925,64.65333333333335,20.26829865083471,0.9488889990246898,0.05365554378550155,-0.4457244823464297,0.2835082416384475,-1.0759839486141414,3.0
75,2021-11-29 08:00:00,463.70807692307693,27.27038461538461,64.13115384615384,44.712662190411436,-0.012060324274315803,0.03458100857184593,-1.515709324352113,0.18991212542809704,1.0800100682182614,3.0
76,2021-11-29 08:10:00,416.67833333333334,27.356666666666666,64.105,20.86912592004433,-1.420128018742485,0.020655911179774743,0.5859375000005311,0.09289779329994413,0.5754133160754682,3.0
